County,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub
42083,11777,11633.0,13363.0,13935.0,13449.0,14143.0
42085,36107,36114.0,37357.0,37957.0,38501.0,39760.0
42087,11946,13878.0,14633.0,15089.0,15600.0,14842.0
42089,46803,49318.0,47731.0,50143.0,60590.0,53481.0
42091,275199,279839.0,285425.0,294913.0,314041.0,314592.0
42095,92040,93874.0,96115.0,96558.0,108694.0,108726.0
42097,26631,28316.0,29961.0,29555.0,30689.0,32356.0
42099,13173,13388.0,15064.0,14644.0,15171.0,15958.0
42101,424729,428484.0,478499.0,512129.0,565208.0,614416.0
42103,18162,18040.0,20201.0,18756.0,21671.0,22244.0
42107,42896,44273.0,44554.0,46490.0,48667.0,49896.0
42109,10195,10805.0,11993.0,11142.0,11995.0,11696.0
42111,20478,21183.0,21081.0,22028.0,23129.0,23309.0
42115,12357,11369.0,14645.0,14799.0,12197.0,14339.0
42117,11164,10956.0,12453.0,13869.0,13920.0,14496.0
42119,10393,10829.0,12435.0,10018.0,10363.0,12211.0
42121,16205,16450.0,16599.0,18192.0,17756.0,18476.0
42123,12099,11419.0,13173.0,13635.0,13683.0,14177.0
42125,68327,67122.0,71892.0,74858.0,78236.0,78761.0
42127,12269,13557.0,15026.0,15017.0,16549.0,18592.0
42129,117254,121429.0,124986.0,129666.0,133965.0,136678.0
42131,8663,8880.0,9440.0,9085.0,9228.0,9658.0
42133,137280,141900.0,144360.0,150678.0,159384.0,164233.0
44001,16877,16338.0,16479.0,14980.0,18182.0,18481.0
44003,57719,60700.0,58644.0,61219.0,65432.0,68103.0
44005,30185,29402.0,29963.0,30205.0,35487.0,34713.0
44007,186929,197596.0,193249.0,201346.0,226179.0,234233.0
44009,43847,42947.0,44133.0,44813.0,50862.0,48989.0
45001,6615,6883.0,6746.0,7568.0,7967.0,8462.0
45003,52030,54745.0,56142.0,58679.0,59048.0,63731.0
45007,55585,56534.0,63202.0,63534.0,73473.0,73976.0
45011,5183,5188.0,6689.0,5779.0,4913.0,5601.0
45013,56478,59236.0,66885.0,56474.0,69700.0,74446.0
45015,62331,63394.0,64857.0,66209.0,79164.0,86557.0
45019,121570,124234.0,133287.0,135533.0,153449.0,163517.0
45021,12707,13666.0,11868.0,17586.0,19807.0,17224.0
45023,6001,6571.0,8796.0,9115.0,10384.0,10764.0
45025,10805,11300.0,11400.0,13428.0,14174.0,14209.0
45027,7917,9198.0,9077.0,9932.0,8963.0,11328.0
45029,11652,12379.0,10635.0,10182.0,13135.0,13131.0
45031,17329,20766.0,15596.0,18376.0,19034.0,22308.0
45033,6947,4889.0,6086.0,6424.0,5990.0,6302.0
45035,44481,46395.0,48338.0,46501.0,52830.0,58585.0
45037,6473,6144.0,5487.0,6735.0,6430.0,7990.0
45039,4294,5805.0,5469.0,6806.0,5567.0,7094.0
45041,34628,39129.0,36158.0,40252.0,39230.0,43766.0
45043,17505,19650.0,19675.0,20368.0,20603.0,25473.0
45045,151968,163087.0,165260.0,174372.0,193404.0,203410.0
45047,18548,20381.0,20859.0,20866.0,21228.0,21585.0
45049,4210,4895.0,5435.0,5338.0,,
45051,104708,103189.0,109307.0,124180.0,132136.0,147102.0
45053,6307,6656.0,6284.0,7744.0,11162.0,10897.0
45055,16239,17593.0,21068.0,20881.0,22330.0,23304.0
45057,25563,28149.0,30077.0,28744.0,33104.0,36292.0
45059,17678,18617.0,18699.0,20621.0,22764.0,22492.0
45063,91094,93620.0,99979.0,102786.0,110126.0,113357.0
45067,5096,4926.0,5285.0,6207.0,7473.0,7806.0
45069,4875,5760.0,6044.0,5112.0,6123.0,8020.0
45071,8245,10570.0,11721.0,11355.0,13541.0,11472.0
45073,23164,24850.0,23196.0,25778.0,27346.0,31473.0
45075,22416,21310.0,23930.0,24209.0,24266.0,25409.0
45077,36963,37048.0,37553.0,40001.0,43913.0,46553.0
45079,125037,123576.0,128733.0,129477.0,148552.0,153114.0
45081,4717,3456.0,7173.0,5017.0,,
45083,87273,92786.0,93689.0,100641.0,112985.0,115962.0
45085,29352,31653.0,31707.0,33766.0,35507.0,36265.0
45087,7084,7111.0,8893.0,9374.0,8298.0,10242.0
45089,5296,6472.0,7437.0,6622.0,8740.0,9044.0
45091,84757,88762.0,88906.0,99415.0,104959.0,105049.0
46011,9650,10848.0,11405.0,11059.0,11734.0,12837.0
46013,13057,13018.0,12243.0,14918.0,13545.0,14443.0
46029,8559,9690.0,9824.0,11214.0,10315.0,10443.0
46035,7345,6928.0,7021.0,7407.0,7248.0,7663.0
46081,9796,10246.0,9427.0,9617.0,10776.0,11445.0
46083,17014,18070.0,18364.0,19687.0,25170.0,26065.0
46093,8506,9968.0,7852.0,8736.0,10543.0,11706.0
46099,62786,65484.0,65721.0,73027.0,75136.0,78963.0
46103,35807,35665.0,37097.0,38903.0,41302.0,42388.0
46135,6488,7159.0,8006.0,7920.0,8053.0,8211.0
47001,25009,24381.0,24865.0,26204.0,28181.0,29073.0
47003,11301,14468.0,13097.0,13818.0,16611.0,18007.0
47009,37753,39139.0,41782.0,41545.0,49337.0,50040.0
47011,30200,34036.0,31809.0,32889.0,37499.0,36952.0
47013,9723,10001.0,10304.0,12508.0,12802.0,12970.0
47017,7425,6778.0,7165.0,7809.0,9424.0,9196.0
47019,13882,14487.0,16755.0,17335.0,18672.0,19952.0
47021,12510,11510.0,12752.0,12918.0,13645.0,15228.0
47025,7182,9689.0,8107.0,8224.0,11333.0,11627.0
47029,7274,9517.0,9534.0,10317.0,10337.0,11447.0
47031,15777,16053.0,15239.0,15925.0,18430.0,21655.0
47035,19340,20532.0,21163.0,22507.0,23903.0,21229.0
47037,236006,242820.0,253171.0,257385.0,289550.0,298668.0
47043,13952,14015.0,15012.0,15659.0,17863.0,17771.0
47045,11202,11727.0,11273.0,12758.0,12394.0,11852.0
47047,10976,12040.0,12991.0,12869.0,14636.0,15499.0
47051,11520,11998.0,12650.0,11470.0,12795.0,16030.0
47053,14067,13989.0,15890.0,14046.0,16778.0,17670.0
47055,7678,8991.0,9058.0,9811.0,9793.0,9877.0
47057,6890,6355.0,6053.0,7123.0,6828.0,8074.0
47059,17772,19404.0,21332.0,20757.0,22625.0,23211.0
47063,16003,17400.0,19996.0,20974.0,20081.0,23657.0
47065,108287,112655.0,124129.0,127879.0,136382.0,138564.0
47069,5534,6025.0,7242.0,6096.0,7200.0,7046.0
47071,6786,7002.0,7865.0,7828.0,9818.0,8781.0
47073,13617,17013.0,17476.0,18274.0,18156.0,21154.0
47077,7744,7275.0,8191.0,8591.0,8736.0,7479.0
47079,9704,9386.0,11219.0,9114.0,11030.0,11962.0
47081,4988,5495.0,6501.0,7293.0,7350.0,7427.0
47089,14997,14610.0,14763.0,16137.0,15907.0,19721.0
47093,151525,156338.0,155426.0,161182.0,175019.0,182151.0
47097,5772,6122.0,7630.0,7555.0,7869.0,8050.0
47099,10932,12077.0,11945.0,11796.0,13373.0,13129.0
47103,9492,8587.0,9030.0,10343.0,10530.0,13483.0
47105,16041,16474.0,16596.0,18459.0,19814.0,22775.0
47107,14325,16535.0,15710.0,17280.0,17752.0,18812.0
47109,6933,7402.0,7479.0,8208.0,7281.0,7462.0
47111,6164,5500.0,6357.0,7701.0,8095.0,7941.0
47113,28008,26995.0,32866.0,32648.0,33570.0,33381.0
47115,7025,8550.0,10030.0,8339.0,9610.0,10472.0
47117,8713,8596.0,9952.0,10959.0,10866.0,12170.0
47119,26645,28686.0,28962.0,31629.0,38022.0,39645.0
47123,13529,13984.0,14786.0,14764.0,15973.0,16583.0
47125,55835,64398.0,66103.0,68563.0,77039.0,84840.0
47129,4840,5435.0,5017.0,4983.0,6419.0,4983.0
47131,9502,8994.0,10095.0,10603.0,10658.0,10919.0
47133,5447,5378.0,5631.0,5147.0,6965.0,7667.0
47141,22871,23818.0,27272.0,25971.0,28182.0,31246.0
47143,7659,9269.0,9455.0,10560.0,12208.0,11292.0
47145,15763,15434.0,15049.0,16118.0,18729.0,20644.0
47147,18926,21671.0,22698.0,23407.0,23037.0,25151.0
47149,92647,94751.0,103156.0,105564.0,114537.0,124486.0
47151,5759,6408.0,4761.0,5527.0,6701.0,7539.0
47155,28241,27682.0,29896.0,28727.0,30922.0,37419.0
47157,260291,266468.0,266303.0,276018.0,322065.0,322195.0
47163,49662,52848.0,51466.0,56909.0,58265.0,62447.0
47165,52064,56242.0,60564.0,62356.0,71265.0,72487.0
47167,16124,16755.0,16358.0,16355.0,19858.0,20861.0
47177,9396,11955.0,10961.0,11382.0,12991.0,14957.0
47179,43622,42482.0,44183.0,46776.0,50382.0,49719.0
47183,9274,9939.0,9067.0,10122.0,10149.0,11981.0
47185,6414,7388.0,7420.0,7794.0,9134.0,10445.0
47187,68573,72085.0,76653.0,79235.0,87639.0,89787.0
47189,40746,43542.0,44710.0,43283.0,51091.0,57397.0
48001,10737,11973.0,11772.0,11106.0,14756.0,16238.0
48005,24295,26279.0,25751.0,27574.0,28328.0,31233.0
48007,6224,8300.0,8628.0,8298.0,0.0,10901.0
48013,11798,11989.0,12854.0,13828.0,12976.0,13284.0
48015,8580,7971.0,7208.0,9888.0,8272.0,7696.0
48019,6118,7507.0,8154.0,7575.0,7474.0,8612.0
48021,20287,19194.0,21117.0,19861.0,32527.0,31903.0
48025,5099,4639.0,4897.0,6120.0,7354.0,7634.0
48027,99564,105680.0,106185.0,108986.0,123920.0,126142.0
48029,501455,514564.0,531028.0,545455.0,675689.0,691397.0
48037,21834,23214.0,25540.0,27179.0,26142.0,29611.0
48039,100919,105428.0,107879.0,116716.0,121503.0,122439.0
48041,63532,65133.0,67839.0,65477.0,71829.0,80605.0
48049,8677,10522.0,12056.0,13497.0,13223.0,14201.0
48053,11362,13969.0,14608.0,15339.0,18586.0,18889.0
48055,7132,9099.0,10632.0,11153.0,12797.0,15060.0
48057,6245,5665.0,5411.0,6486.0,0.0,8010.0
48061,64816,60243.0,68239.0,90919.0,107560.0,112254.0
48067,8458,7443.0,9289.0,9447.0,8232.0,8830.0
48071,10043,12311.0,11636.0,14629.0,0.0,0.0
48073,12543,14330.0,13638.0,15655.0,14264.0,15062.0
48085,307344,314013.0,322837.0,342050.0,384096.0,399709.0
48089,5439,5161.0,5231.0,5677.0,5855.0,6714.0
48091,42391,45255.0,47521.0,53405.0,63758.0,66601.0
48097,10751,12223.0,12343.0,10745.0,12485.0,13545.0
48099,19347,17973.0,18120.0,19165.0,24227.0,24955.0
48113,738922,773827.0,768840.0,790849.0,877972.0,908516.0
48121,253523,273690.0,278643.0,290172.0,333681.0,347543.0
48123,4538,3411.0,4623.0,3290.0,4512.0,5436.0
48135,41635,44066.0,44882.0,41323.0,56824.0,55326.0
48139,49387,52563.0,53873.0,54851.0,64012.0,68679.0
48141,210125,215456.0,211900.0,224684.0,262729.0,265734.0
48143,10783,10149.0,13425.0,12027.0,15609.0,15219.0
48147,8332,8131.0,9356.0,9421.0,10677.0,11341.0
48149,5263,5692.0,5122.0,5797.0,7928.0,9662.0
48157,209046,220787.0,227570.0,235909.0,267283.0,278064.0
48165,4719,3733.0,5184.0,4461.0,6535.0,5097.0
48167,99941,104861.0,105769.0,116035.0,134302.0,128265.0
48171,7796,9974.0,8527.0,7523.0,10419.0,10314.0
48177,5250,6328.0,5654.0,5884.0,6937.0,7221.0
48179,5500,5269.0,6445.0,5096.0,6710.0,6485.0
48181,35198,39919.0,34328.0,38983.0,50166.0,48626.0
48183,35863,35398.0,37492.0,39162.0,41565.0,40941.0
48185,6883,6470.0,6510.0,7830.0,8355.0,8344.0
48187,44453,47869.0,48377.0,50008.0,56426.0,63763.0
48189,8443,9110.0,9328.0,8298.0,9721.0,8620.0
48199,15028,17834.0,15145.0,18120.0,18262.0,17906.0
48201,1297915,1350821.0,1373187.0,1431047.0,1543940.0,1639318.0
48203,15980,16270.0,14703.0,17315.0,21022.0,23295.0
48209,58853,63280.0,66294.0,70848.0,87162.0,94750.0
48213,22297,24734.0,24659.0,22913.0,25416.0,29220.0
48215,157753,164187.0,159621.0,178869.0,228755.0,240493.0
48217,10085,10089.0,9957.0,10968.0,12405.0,12997.0
48219,5981,5965.0,6211.0,6606.0,6851.0,6828.0
48221,18650,18852.0,19969.0,20881.0,21555.0,24105.0
48223,10148,10597.0,11102.0,10279.0,12894.0,12309.0
48225,5531,4704.0,3865.0,5059.0,6295.0,6933.0
48227,8042,7507.0,9045.0,9966.0,10184.0,9649.0
48231,24864,25534.0,27967.0,29524.0,32846.0,31982.0
48233,5115,5823.0,,,6086.0,6275.0
48241,7668,5327.0,9797.0,10321.0,11507.0,13168.0
48245,62195,68844.0,70083.0,76146.0,85109.0,84160.0
48249,6215,7910.0,5576.0,10521.0,8082.0,9329.0
48251,44120,51026.0,52910.0,52330.0,59049.0,59777.0
48253,3481,4512.0,4347.0,6093.0,4697.0,4876.0
48257,30092,30974.0,31370.0,33701.0,43519.0,46639.0
48259,11735,13481.0,13923.0,13182.0,16021.0,17052.0
48265,16132,17317.0,18702.0,19472.0,21265.0,19358.0
48273,8288,7685.0,9369.0,9122.0,10117.0,10288.0
48277,12616,11860.0,14209.0,14598.0,15785.0,16903.0
48281,6150,5303.0,5849.0,6148.0,7497.0,7850.0
48291,19310,21454.0,21422.0,22574.0,26520.0,27813.0
48293,5309,5209.0,5089.0,5693.0,6010.0,7399.0
48299,6101,7113.0,7555.0,8744.0,8509.0,9240.0
48303,88159,89355.0,93963.0,97851.0,109311.0,112484.0
48309,64497,72441.0,73029.0,77010.0,85845.0,81525.0
48321,7935,8601.0,8176.0,9930.0,12634.0,14901.0
48323,10599,8215.0,8764.0,10992.0,14649.0,15312.0
48325,10175,11493.0,13428.0,11352.0,15445.0,16285.0
48329,46727,48161.0,49309.0,48096.0,60369.0,63623.0
48331,5830,6686.0,5841.0,7119.0,8332.0,8113.0
48339,168530,178162.0,185554.0,193677.0,215766.0,236754.0
48341,4164,5966.0,5562.0,6366.0,5520.0,6323.0
48347,17312,17568.0,18401.0,19654.0,19987.0,23165.0
48349,12038,12294.0,14138.0,14665.0,15372.0,15750.0
48355,104003,105876.0,108097.0,113401.0,111463.0,113241.0
48361,25564,24651.0,25591.0,28118.0,28767.0,29315.0
48363,7048,8362.0,8177.0,7845.0,9977.0,9408.0
48365,6158,7710.0,5180.0,6029.0,5769.0,7891.0
48367,36342,39574.0,39145.0,36829.0,51291.0,52379.0
48373,10358,11378.0,13156.0,15444.0,17354.0,16139.0
48375,28901,34023.0,34787.0,37561.0,36429.0,35940.0
48381,43625,42297.0,44903.0,45590.0,52242.0,50387.0
48397,28357,29271.0,33197.0,35642.0,37534.0,40433.0
48401,10652,11579.0,11448.0,11637.0,13619.0,14544.0
48407,6503,7140.0,8715.0,8172.0,8111.0,10177.0
48409,16333,16112.0,16756.0,16474.0,20147.0,20637.0
48419,5515,6171.0,7374.0,7397.0,6200.0,7435.0
48423,57327,66381.0,65461.0,64154.0,72777.0,73045.0
48427,10215,8759.0,8804.0,9195.0,14934.0,13520.0
48439,595181,617298.0,651809.0,658820.0,712060.0,726653.0
48441,35988,37858.0,41157.0,42260.0,50065.0,48995.0
48449,8741,7077.0,8175.0,9487.0,8214.0,9862.0
48451,32640,31739.0,34185.0,37769.0,38672.0,41178.0
48453,395137,412152.0,443066.0,456776.0,531872.0,550176.0
48457,3636,4798.0,5650.0,5506.0,6599.0,6867.0
48459,11004,10604.0,11459.0,12444.0,12649.0,14248.0
48463,5049,5119.0,5877.0,8172.0,6635.0,7958.0
48465,10364,11799.0,11719.0,8749.0,14315.0,14796.0
48467,12398,14580.0,14761.0,16906.0,17325.0,19369.0
48469,22026,23195.0,22035.0,22301.0,27947.0,28124.0
48471,17795,18341.0,18715.0,18381.0,21537.0,22971.0
48473,10569,11419.0,11116.0,10979.0,13541.0,17202.0
48477,7540,8817.0,11687.0,10646.0,12921.0,12985.0
48479,42436,45964.0,53106.0,59533.0,64718.0,69478.0
48481,10637,11090.0,11487.0,10871.0,13493.0,12384.0
48485,37958,36829.0,37449.0,38969.0,42339.0,43477.0
48489,4009,3479.0,3062.0,3483.0,4368.0,4952.0
48491,160213,165114.0,172745.0,183333.0,230153.0,246797.0
48493,12575,13591.0,13822.0,13816.0,14631.0,15839.0
48497,16031,16558.0,18619.0,18700.0,21882.0,22558.0
48499,11639,12415.0,13160.0,13747.0,15659.0,16829.0
49003,14268,14988.0,15898.0,16398.0,17561.0,18030.0
49005,32676,33358.0,34836.0,36116.0,40137.0,41955.0
49007,6132,5538.0,6785.0,6008.0,7347.0,7234.0
49011,91733,96452.0,96774.0,102898.0,107010.0,111546.0
49013,5643,6001.0,5806.0,6427.0,6556.0,6303.0
49021,11965,14134.0,14821.0,15722.0,17481.0,18768.0
49035,309977,332311.0,344570.0,350872.0,392708.0,397546.0
49039,6308,8022.0,7660.0,7248.0,7576.0,7719.0
49041,5613,5567.0,6508.0,6675.0,6597.0,6854.0
49043,14790,13718.0,12480.0,12250.0,13714.0,14194.0
49045,17553,19324.0,18512.0,20475.0,21724.0,22350.0
49047,7970,8297.0,9933.0,9685.0,11080.0,10668.0
49049,135249,141831.0,153274.0,157771.0,182037.0,189840.0
49051,8591,8476.0,9879.0,9614.0,11204.0,12321.0
49053,42932,47906.0,53047.0,56231.0,62159.0,67318.0
49057,66889,73191.0,77091.0,81834.0,87450.0,89894.0
50001,11566,12416.0,12150.0,11802.0,13460.0,13284.0
50003,11843,12035.0,10666.0,11421.0,11727.0,12332.0
50005,8714,9494.0,10111.0,10966.0,10696.0,12171.0
50007,56218,55057.0,56053.0,57935.0,65546.0,67548.0
50011,13598,14846.0,15255.0,16192.0,17359.0,18712.0
50015,8869,7666.0,9588.0,8524.0,10521.0,11063.0
50017,8782,9063.0,10299.0,10892.0,10980.0,11546.0
50019,8769,8620.0,9142.0,9451.0,10128.0,10905.0
50021,18814,19994.0,20220.0,21213.0,22388.0,20888.0
50023,19816,20844.0,21838.0,20991.0,24009.0,23080.0
50025,13590,12622.0,13036.0,12896.0,16790.0,17264.0
50027,19659,19554.0,20918.0,20444.0,20318.0,23945.0
51001,8154,9280.0,9521.0,10949.0,12086.0,13086.0
51003,33922,34649.0,37067.0,37935.0,41161.0,41140.0
51009,8017,8112.0,8571.0,9345.0,11263.0,9916.0
51013,93689,96596.0,99900.0,103280.0,104178.0,106545.0
51015,21743,21932.0,22889.0,25274.0,25699.0,27471.0
51019,22079,23237.0,25966.0,24119.0,30264.0,27633.0
51023,10517,10395.0,9946.0,12293.0,12201.0,11506.0
51027,4434,5144.0,5696.0,4913.0,,6199.0
51031,16943,16039.0,17673.0,16508.0,18131.0,19805.0
51033,7424,7841.0,8235.0,7855.0,9307.0,10385.0
51035,8185,7837.0,8464.0,10598.0,10836.0,10152.0
51041,108061,113591.0,115873.0,114830.0,126759.0,132361.0
51047,14023,14170.0,14926.0,15539.0,17274.0,17116.0
51053,8453,7450.0,8282.0,7757.0,8310.0,9733.0
51059,367001,369029.0,377254.0,380949.0,391995.0,399631.0
51061,20927,21535.0,23194.0,20778.0,24895.0,24945.0
51065,8225,7607.0,8217.0,8511.0,9312.0,9445.0
51067,15094,18489.0,17274.0,17239.0,19436.0,18560.0
51069,24996,26623.0,26757.0,26467.0,31592.0,33169.0
51073,12028,11757.0,12609.0,13204.0,13294.0,13174.0
51075,7464,7497.0,8439.0,8373.0,9633.0,10448.0
51083,7103,9184.0,9051.0,8250.0,9111.0,10349.0
51085,32710,33639.0,35096.0,33671.0,38815.0,38793.0
51087,106443,110816.0,114521.0,112329.0,122162.0,126078.0
51089,15781,16524.0,14324.0,13899.0,16621.0,14817.0
51093,10640,11476.0,11702.0,12309.0,13656.0,13666.0
51095,25653,23611.0,24564.0,27089.0,29279.0,30556.0
51099,8081,7784.0,9032.0,8585.0,9707.0,9418.0
51105,4313,4263.0,3817.0,3954.0,6061.0,7270.0
51107,117489,123273.0,126973.0,127314.0,137584.0,138720.0
51109,11148,11824.0,11277.0,11316.0,12076.0,13622.0
51117,7271,7144.0,8370.0,9117.0,9536.0,9996.0
51121,32149,30226.0,30085.0,32729.0,34427.0,33351.0
51127,6476,6451.0,6776.0,7542.0,7846.0,0.0
51137,12211,9886.0,10815.0,11906.0,13167.0,13451.0
51139,6300,6152.0,6474.0,6773.0,6965.0,8792.0
51143,18478,18705.0,17291.0,20585.0,18148.0,18644.0
51145,8882,9163.0,0.0,8454.0,0.0,9875.0
51147,3995,4960.0,4639.0,4272.0,4995.0,5208.0
51149,9815,10414.0,8529.0,9411.0,11698.0,12413.0
51153,130496,134301.0,137529.0,137051.0,148548.0,150705.0
51155,9671,10206.0,10539.0,11111.0,11735.0,11282.0
51161,31769,33139.0,31662.0,32482.0,35063.0,36651.0
51163,7097,6592.0,7639.0,8085.0,7018.0,8890.0
51165,23923,23283.0,24798.0,24722.0,27151.0,30177.0
51167,6387,7051.0,6556.0,6578.0,7471.0,7628.0
51169,5341,5356.0,5932.0,6036.0,6155.0,6394.0
51171,12335,13965.0,13454.0,13401.0,14868.0,15675.0
51173,8687,8437.0,9671.0,8370.0,9570.0,8552.0
51177,39549,39596.0,40952.0,42175.0,49633.0,50009.0
51179,43981,45534.0,46197.0,45155.0,49243.0,50581.0
51185,11136,11536.0,13495.0,12633.0,11597.0,14275.0
51187,11841,11766.0,12646.0,13821.0,13881.0,14096.0
51191,15505,17234.0,16792.0,17230.0,19001.0,17003.0
51195,10094,8962.0,10373.0,9041.0,10165.0,12863.0
51197,8235,7024.0,9624.0,8700.0,10357.0,9973.0
51199,22078,22443.0,21465.0,23462.0,24458.0,25476.0
51510,63286,64343.0,65929.0,64931.0,67315.0,71979.0
51540,14258,16368.0,15564.0,16367.0,17300.0,18044.0
51550,73566,75597.0,78621.0,79157.0,87401.0,84766.0
51590,13731,13407.0,13446.0,12773.0,13761.0,15639.0
51600,0,0.0,0.0,0.0,0.0,0.0
51630,9118,9688.0,8391.0,9488.0,9648.0,12445.0
51650,44346,43698.0,42125.0,46659.0,52612.0,53543.0
51660,12842,13785.0,12580.0,12716.0,15495.0,15158.0
51670,5877,6646.0,8426.0,8391.0,7473.0,6911.0
51680,20954,21796.0,23660.0,26794.0,26044.0,26473.0
51683,11065,11398.0,12423.0,12458.0,0.0,13824.0
51700,55891,46491.0,45038.0,60185.0,70275.0,68036.0
51710,72909,75424.0,75564.0,71911.0,86691.0,82561.0
51730,9528,10269.0,9806.0,9538.0,12879.0,12936.0
51740,27826,29598.0,28469.0,31592.0,35097.0,34483.0
51760,65053,64970.0,71111.0,73342.0,83245.0,90826.0
51770,30503,31351.0,30224.0,31401.0,36085.0,36324.0
51775,7609,8514.0,7240.0,8486.0,9030.0,9267.0
51790,9561,7755.0,7420.0,8363.0,9427.0,9345.0
51800,27445,26177.0,28164.0,29022.0,34020.0,35055.0
51810,149334,152542.0,156919.0,161196.0,172280.0,168271.0
51820,6716,7781.0,8612.0,7317.0,9411.0,7701.0
51840,8474,7843.0,8466.0,7976.0,10290.0,9063.0
53003,7508,7694.0,8052.0,8459.0,8248.0,9231.0
53005,59718,59458.0,61743.0,64565.0,68446.0,71165.0
53007,21476,22557.0,26282.0,24501.0,28257.0,30363.0
53009,25918,27602.0,29011.0,28845.0,32704.0,31803.0
53011,150180,156780.0,163346.0,165132.0,183242.0,185936.0
53015,32400,34842.0,35953.0,37298.0,37768.0,40426.0
53017,11753,12320.0,13255.0,13347.0,13128.0,15023.0
53021,21616,22584.0,24517.0,25603.0,27114.0,28822.0
53025,22331,26621.0,26623.0,27069.0,32796.0,31760.0
53027,23045,23456.0,23042.0,26740.0,27181.0,26587.0
53029,30405,31467.0,31322.0,33311.0,33914.0,34674.0
53031,13459,11925.0,13228.0,12881.0,14144.0,15595.0
53033,781391,804307.0,824588.0,845006.0,879403.0,890453.0
53035,91005,96870.0,96965.0,101897.0,100780.0,103039.0
53037,13857,15354.0,16857.0,16788.0,17152.0,18002.0
53039,6400,7025.0,8396.0,7875.0,9374.0,9417.0
53041,22892,23651.0,25829.0,26584.0,28867.0,28232.0
53045,18180,21549.0,22812.0,21607.0,22807.0,24747.0
53047,12587,13519.0,15033.0,15328.0,14112.0,14617.0
53049,6154,6879.0,8836.0,8983.0,9117.0,10485.0
53053,272647,282194.0,290968.0,304159.0,325384.0,330758.0
53057,40900,43115.0,43293.0,42900.0,48001.0,47533.0
53061,254770,266595.0,277806.0,278456.0,294166.0,296422.0
53063,168485,175877.0,183332.0,189251.0,198135.0,204448.0
53065,12365,13454.0,13348.0,14443.0,15980.0,17301.0
53067,91449,100294.0,97646.0,99513.0,111142.0,111098.0
53071,18698,19505.0,18767.0,20506.0,20383.0,20647.0
53073,72802,78323.0,75443.0,79855.0,86439.0,87808.0
53075,14168,16276.0,15624.0,15479.0,14531.0,15647.0
53077,62362,67397.0,69122.0,72235.0,74257.0,77832.0
54003,35962,33537.0,37759.0,41359.0,47116.0,47026.0
54005,5684,6590.0,7647.0,6315.0,6361.0,7321.0
54009,6843,7617.0,9161.0,6951.0,7717.0,8618.0
54011,27903,22967.0,29796.0,29610.0,33908.0,33838.0
54019,12686,12126.0,12617.0,13242.0,11517.0,14515.0
54025,9937,12027.0,12586.0,11602.0,12429.0,13031.0
54027,7918,6339.0,7285.0,6003.0,5251.0,7037.0
54029,9083,8645.0,10336.0,11263.0,11639.0,11212.0
54033,22223,22767.0,20687.0,20375.0,22791.0,22532.0
54035,7999,8056.0,8901.0,9402.0,8480.0,7849.0
54037,17922,16721.0,18624.0,18458.0,19359.0,20633.0
54039,58176,60458.0,61482.0,62912.0,69796.0,67522.0
54043,6370,5451.0,6382.0,5761.0,5871.0,6174.0
54045,10442,11355.0,12061.0,10987.0,9745.0,11922.0
54047,4206,,,,,
54049,17661,18464.0,19522.0,18983.0,21195.0,20059.0
54051,8172,7969.0,8804.0,9747.0,10370.0,9939.0
54053,5989,6779.0,7867.0,8738.0,9220.0,8236.0
54055,16092,17837.0,19639.0,20097.0,20039.0,19642.0
54057,8942,8606.0,8740.0,8283.0,9449.0,9948.0
54059,6728,6595.0,7227.0,7699.0,6882.0,7980.0
54061,31549,33664.0,36205.0,35751.0,38406.0,40144.0
54067,7354,7386.0,8361.0,8726.0,7724.0,8029.0
54069,10755,11792.0,13196.0,13333.0,15763.0,14760.0
54077,8722,8426.0,9807.0,9896.0,11170.0,10489.0
54079,16473,16226.0,17518.0,18157.0,19805.0,21279.0
54081,22462,25343.0,22303.0,25165.0,20242.0,21726.0
54083,7623,6489.0,6716.0,8509.0,8051.0,8047.0
54097,7047,8197.0,6901.0,7421.0,7361.0,8146.0
54099,10554,9211.0,7677.0,9835.0,13199.0,14099.0
54107,27872,28698.0,28228.0,27562.0,30842.0,32458.0
54109,5619,6982.0,7430.0,7123.0,4006.0,5611.0
55001,6091,6278.0,7210.0,7992.0,8149.0,8525.0
55005,14481,14855.0,13191.0,13173.0,15774.0,17421.0
55009,86452,90028.0,89090.0,93655.0,100996.0,103637.0
55015,17028,17427.0,17917.0,17386.0,19007.0,19907.0
55017,20916,20878.0,22524.0,22126.0,23173.0,24532.0
55019,8464,9519.0,9537.0,9313.0,9682.0,9720.0
55021,18842,19605.0,19334.0,20860.0,20477.0,22314.0
55025,190913,196610.0,200875.0,210550.0,227030.0,234178.0
55027,27524,28406.0,30062.0,30210.0,32247.0,32018.0
55029,10761,10719.0,10412.0,11099.0,14134.0,12959.0
55031,13184,15980.0,15117.0,15880.0,15471.0,16657.0
55033,13595,13921.0,14106.0,13918.0,15651.0,15187.0
55035,34099,35965.0,35630.0,37456.0,39670.0,41573.0
55039,32722,35028.0,33418.0,34723.0,38146.0,40354.0
